Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/13 14:47:17.06,IMU,-34.67,10.25,-971.68,-0.28,0.19,1.62,14.25,44.85,-35.55,28.0
2026/04/13 14:47:17.16,IMU,-42.48,3.91,-976.56,0.18,0.11,2.85,14.25,45.30,-34.50,28.2
2026/04/13 14:47:17.26,IMU,-35.64,4.39,-988.77,-0.60,-2.04,-1.67,14.25,46.05,-35.85,28.4
2026/04/13 14:47:17.36,IMU,-40.04,0.98,-979.49,-3.20,-1.97,2.31,13.80,45.30,-34.05,28.3
2026/04/13 14:47:17.46,IMU,-46.88,-4.88,-973.63,-0.29,-1.40,0.47,13.50,46.35,-34.05,28.0
2026/04/13 14:47:17.56,IMU,-15.14,1.46,-979.00,-1.64,-0.06,1.22,13.80,44.55,-35.55,28.4
2026/04/13 14:47:17.66,IMU,-36.62,4.88,-983.89,0.88,0.82,-1.68,13.65,45.15,-34.65,28.4
2026/04/13 14:47:17.76,IMU,-32.23,9.28,-981.45,-0.27,0.54,-0.64,14.40,44.70,-34.65,28.0
2026/04/13 14:47:17.86,IMU,-18.07,-3.42,-977.54,0.33,-0.56,-2.82,14.70,45.15,-34.65,28.2
2026/04/13 14:47:17.96,IMU,-26.86,-4.39,-977.05,-0.71,-1.11,-2.49,12.60,44.70,-34.95,28.0
2026/04/13 14:47:18.06,IMU,-37.11,0.98,-991.70,-1.73,-0.69,0.75,13.80,44.85,-34.05,27.9
2026/04/13 14:47:18.16,IMU,-28.81,-7.32,-973.63,-3.30,-1.06,1.22,16.05,45.30,-34.05,28.1
2026/04/13 14:47:18.27,IMU,-31.74,-6.35,-987.30,0.18,-2.09,0.75,16.05,44.55,-33.75,28.3
2026/04/13 14:47:18.37,IMU,-31.74,1.95,-1003.91,0.15,-1.76,-1.01,14.70,44.70,-34.20,28.2
2026/04/13 14:47:18.47,IMU,-26.37,0.98,-957.03,-0.75,-1.69,3.89,14.70,43.95,-33.90,28.0
2026/04/13 14:47:18.57,IMU,-34.18,-5.37,-986.82,-3.38,-1.89,0.40,16.05,44.85,-34.05,28.2
2026/04/13 14:47:18.67,IMU,-38.09,-6.84,-975.10,-1.34,-1.69,2.60,14.40,44.70,-33.60,28.4
2026/04/13 14:47:18.77,IMU,-36.13,8.79,-975.59,0.08,1.05,-1.95,15.60,44.25,-34.50,27.8
2026/04/13 14:47:18.87,IMU,-41.50,-1.46,-976.56,-1.31,-0.63,1.88,15.45,45.90,-33.90,28.0
2026/04/13 14:47:18.97,IMU,-35.16,3.42,-979.98,-0.79,-2.09,-1.65,13.80,44.85,-35.55,28.0
2026/04/13 14:47:19.07,IMU,-23.93,3.42,-985.35,0.48,-0.31,-0.36,14.40,44.70,-34.65,28.1
2026/04/13 14:47:19.17,IMU,-19.53,5.37,-979.49,-3.83,-3.33,-0.31,14.70,45.90,-35.25,28.1
2026/04/13 14:47:19.27,IMU,-38.57,3.42,-979.98,-1.33,-1.33,2.26,13.80,44.55,-34.50,28.2
2026/04/13 14:47:19.37,IMU,-25.39,-1.46,-964.84,1.22,-1.80,-1.53,13.80,44.85,-34.80,28.0
2026/04/13 14:47:19.47,IMU,-43.95,-12.70,-978.52,-1.77,1.69,-1.33,15.45,44.70,-34.20,28.0
2026/04/13 14:47:19.58,IMU,-19.53,-3.91,-983.40,-0.99,0.75,3.45,14.55,45.30,-33.75,28.0
2026/04/13 14:47:19.68,IMU,-22.95,-2.44,-980.47,-1.75,-1.08,1.69,13.95,44.40,-34.65,28.2
2026/04/13 14:47:19.78,IMU,-30.27,-8.79,-960.45,-1.06,-0.96,0.17,16.65,45.60,-34.05,28.0
2026/04/13 14:47:19.88,IMU,-36.13,-1.46,-979.00,0.34,0.44,0.14,14.40,45.15,-34.65,28.2
2026/04/13 14:47:19.98,IMU,-17.58,-2.44,-976.56,0.00,-1.38,0.03,15.30,44.25,-34.05,28.0
2026/04/13 14:47:20.08,IMU,-26.37,-3.42,-982.91,0.19,-0.75,-1.44,15.15,44.70,-34.65,28.2
2026/04/13 14:47:20.18,IMU,-27.83,4.88,-980.47,-0.73,0.13,0.63,15.45,45.45,-35.25,28.0
2026/04/13 14:47:20.28,IMU,-39.06,-2.44,-983.40,-0.43,1.60,0.08,10.80,43.95,-32.10,28.0
2026/04/13 14:47:20.38,IMU,-35.16,-4.39,-967.29,0.73,-1.03,-0.48,15.15,45.15,-35.25,28.2
2026/04/13 14:47:20.48,IMU,-39.06,4.39,-967.77,-0.80,-0.11,-1.34,14.70,45.15,-35.25,28.2
2026/04/13 14:47:20.58,IMU,-38.57,-0.98,-989.75,-0.81,-1.06,-0.87,14.55,46.05,-35.10,28.1
2026/04/13 14:47:20.68,IMU,-24.41,3.42,-979.98,-0.85,-0.32,0.85,13.80,46.35,-34.05,28.3
2026/04/13 14:47:20.78,IMU,-15.14,-0.49,-986.33,-0.81,-0.05,-1.23,14.85,46.05,-34.05,28.3
2026/04/13 14:47:20.89,IMU,-16.60,-7.81,-975.59,0.06,-0.05,-0.31,16.20,43.95,-33.15,28.1
2026/04/13 14:47:20.99,IMU,-29.30,0.98,-971.19,0.74,0.15,1.79,14.70,45.90,-34.65,28.2
2026/04/13 14:47:21.09,IMU,-20.02,4.39,-979.00,-0.44,0.43,2.85,16.20,46.65,-34.65,28.2
2026/04/13 14:47:21.19,IMU,-22.46,-0.98,-980.47,-1.30,-0.39,-0.53,16.20,45.45,-34.65,28.2
2026/04/13 14:47:21.29,IMU,-28.32,1.46,-993.65,0.25,-1.40,1.08,11.70,44.25,-30.15,28.0
2026/04/13 14:47:21.39,IMU,-30.76,-2.93,-976.56,-1.51,0.79,-1.15,14.70,45.15,-34.95,28.0
2026/04/13 14:47:21.49,IMU,-35.64,-1.46,-987.79,-1.13,-1.77,1.15,14.55,44.85,-33.30,28.4
2026/04/13 14:47:21.59,IMU,-35.64,-2.44,-970.70,-1.27,-2.26,1.68,15.45,45.15,-33.60,28.4
2026/04/13 14:47:21.69,IMU,-34.18,-3.91,-974.61,0.51,-0.56,1.07,14.70,43.65,-35.25,28.3
2026/04/13 14:47:21.79,IMU,-23.93,6.35,-966.31,-0.82,0.02,0.08,13.95,45.45,-33.15,28.0
2026/04/13 14:47:21.89,IMU,-35.64,-10.25,-974.61,1.95,0.69,2.34,14.55,44.55,-34.50,28.0
2026/04/13 14:47:21.99,IMU,-38.57,-7.81,-966.31,1.30,-0.53,2.38,16.05,44.85,-35.10,28.3
2026/04/13 14:47:22.09,IMU,-26.37,1.95,-980.47,-0.89,1.42,1.81,15.15,45.45,-34.20,28.1
2026/04/13 14:47:22.20,IMU,-25.39,8.30,-979.49,-0.67,-2.56,3.31,15.15,45.45,-34.95,28.0
2026/04/13 14:47:22.31,IMU,-50.29,-0.98,-973.63,-1.24,-2.20,2.56,11.25,42.75,-30.15,28.0
2026/04/13 14:47:22.41,IMU,-32.23,-1.95,-982.91,1.05,-0.85,1.87,14.85,44.55,-34.05,27.9
2026/04/13 14:47:22.51,IMU,-35.64,6.84,-982.91,0.46,-0.30,0.05,13.80,46.05,-34.80,28.0
2026/04/13 14:47:24.10,IMU,-44.92,0.49,-971.19,-0.11,-1.98,-0.88,15.75,44.70,-36.00,28.4
2026/04/13 14:47:24.20,IMU,-27.34,-7.32,-973.14,-1.02,-0.73,-0.23,13.65,45.90,-34.95,28.2
2026/04/13 14:47:24.30,IMU,-33.69,-15.14,-989.75,-0.98,2.18,1.27,14.55,45.60,-34.50,28.1
2026/04/13 14:47:24.40,IMU,-30.76,2.93,-978.52,-0.24,-0.48,-1.02,14.25,44.55,-34.05,28.4
2026/04/13 14:47:24.50,IMU,-41.02,5.37,-975.59,0.40,0.39,-1.72,15.15,45.15,-34.65,28.2
2026/04/13 14:47:24.60,IMU,-36.62,2.44,-977.05,-1.40,-0.69,0.47,13.80,45.30,-35.10,28.2
2026/04/13 14:47:24.70,IMU,-43.46,5.86,-978.52,-2.63,-2.58,2.84,13.80,44.85,-35.10,28.2
2026/04/13 14:47:24.80,IMU,-35.64,2.93,-972.17,-0.77,-1.68,0.15,13.95,45.15,-33.15,27.9
2026/04/13 14:47:24.90,IMU,-41.50,-0.98,-985.84,-0.72,-0.60,0.10,15.30,44.85,-35.10,28.1
2026/04/13 14:47:25.01,IMU,-37.11,2.93,-967.29,-1.53,-1.42,-1.89,14.55,44.85,-34.80,28.0
2026/04/13 14:47:25.11,IMU,-19.53,-11.23,-978.52,-0.22,-1.28,0.37,14.25,44.25,-34.05,28.3
2026/04/13 14:47:25.21,IMU,-31.74,-5.37,-972.17,-0.66,-0.03,3.37,14.70,44.70,-33.15,28.0
2026/04/13 14:47:25.31,IMU,-35.64,-14.65,-982.42,-0.69,-1.08,-0.21,15.75,45.90,-33.90,28.0
2026/04/13 14:47:25.41,IMU,-27.83,-6.84,-974.12,0.65,0.82,-0.05,14.70,46.20,-35.25,28.2
2026/04/13 14:47:25.51,IMU,-32.23,6.35,-974.61,-0.68,-0.46,-1.98,14.70,45.45,-36.45,28.4
2026/04/13 14:47:25.61,IMU,-25.39,7.81,-982.91,-0.20,-3.43,0.75,13.95,46.65,-33.60,28.2
2026/04/13 14:47:25.71,IMU,-27.34,-10.74,-982.91,-2.15,-2.62,-0.84,13.95,45.45,-34.20,28.0
2026/04/13 14:47:25.81,IMU,-33.20,-4.88,-974.61,-0.86,-1.80,-0.35,14.85,45.60,-34.50,28.1
2026/04/13 14:47:25.91,IMU,-49.32,-9.28,-981.93,-0.83,1.76,-0.86,14.40,45.90,-32.55,28.4
2026/04/13 14:47:26.01,IMU,-24.90,-3.91,-976.56,-2.76,-1.10,0.67,14.70,44.40,-34.65,28.2
2026/04/13 14:47:26.11,IMU,-45.41,0.98,-974.61,0.98,-1.09,0.51,15.60,44.25,-34.05,28.1
2026/04/13 14:47:26.21,IMU,-40.04,-7.81,-971.68,-3.70,-1.73,1.93,15.75,44.40,-35.25,28.4
2026/04/13 14:47:26.32,IMU,-37.60,8.30,-979.49,-1.84,0.79,2.11,13.50,45.30,-35.10,28.1
2026/04/13 14:47:26.42,IMU,-26.37,6.84,-974.61,0.95,-0.08,1.78,15.30,45.60,-34.05,28.2
2026/04/13 14:47:26.52,IMU,-38.57,-15.14,-975.59,-0.18,-0.31,0.22,14.85,44.85,-35.55,28.2
2026/04/13 14:47:26.62,IMU,-31.25,0.98,-975.10,-2.49,-0.91,-0.05,15.15,45.15,-34.95,28.0
2026/04/13 14:47:26.72,IMU,-41.99,-5.37,-970.70,-1.32,-1.71,-0.42,13.65,45.45,-34.20,28.4
2026/04/13 14:47:26.82,IMU,-18.55,1.95,-985.84,-0.60,-0.94,1.22,14.70,45.90,-32.85,28.4
2026/04/13 14:47:26.92,IMU,-38.57,2.93,-978.03,0.73,-2.92,2.59,15.45,45.90,-33.15,28.2
2026/04/13 14:47:27.02,IMU,-40.53,-5.86,-989.26,-2.01,2.18,1.37,14.25,46.05,-35.10,28.4
2026/04/13 14:47:27.12,IMU,-18.07,-1.95,-979.49,-1.92,-1.24,-1.04,15.15,45.45,-33.90,28.3
2026/04/13 14:47:27.22,IMU,-39.55,-14.65,-974.61,-1.93,-0.80,-0.55,16.05,43.50,-35.10,28.4
2026/04/13 14:47:27.32,IMU,-33.69,3.91,-976.56,-0.21,0.43,0.14,13.95,45.45,-34.20,28.2
2026/04/13 14:47:27.42,IMU,-24.90,-2.93,-969.24,-1.73,0.22,-0.87,14.70,44.70,-35.25,28.4
2026/04/13 14:47:27.52,IMU,-31.74,3.42,-976.07,-1.53,-2.71,-2.86,15.30,44.25,-34.50,28.0
2026/04/13 14:47:27.63,IMU,-31.74,-10.74,-984.86,-1.78,-0.56,0.47,15.30,44.55,-34.50,28.4
